172.23.72.194;2022-12-15 10:26:02.505990;0.000000000;0.000000000
172.23.72.194;2023-11-21 09:01:21.296215;Erro;Erro;
172.23.72.194;2023-11-21 09:01:27.448200;Erro;Erro;
172.23.72.194;2023-11-21 09:01:56.127920;Erro;Erro;
172.23.72.194;2023-11-21 09:02:02.279912;Erro;Erro;
172.23.72.194;2023-11-21 09:02:32.980200;Erro;Erro;
172.23.72.194;2023-11-21 09:02:37.099930;Erro;Erro;
172.23.72.194;2023-11-21 09:03:07.796163;Erro;Erro;
172.23.72.194;2023-11-21 09:03:13.940181;Erro;Erro;
172.23.72.194;2023-11-21 09:03:42.619942;Erro;Erro;
172.23.72.194;2023-11-21 09:03:48.760003;Erro;Erro;
172.23.72.194;2023-11-21 09:04:17.432163;Erro;Erro;
172.23.72.194;2023-11-21 09:04:23.591906;Erro;Erro;
172.23.72.194;2023-11-21 09:04:52.244174;Erro;Erro;
172.23.72.194;2023-11-21 09:04:58.403917;Erro;Erro;
172.23.72.194;2023-11-21 09:05:27.064193;Erro;Erro;
172.23.72.194;2023-11-21 09:05:33.215929;Erro;Erro;
172.23.72.194;2023-11-21 09:06:01.887947;Erro;Erro;
172.23.72.194;2023-11-21 09:06:08.020202;Erro;Erro;
172.23.72.194;2023-11-21 09:06:38.755746;Erro;Erro;
172.23.72.194;2023-11-21 09:06:44.880247;Erro;Erro;
172.23.72.194;2023-11-21 09:07:13.560156;Erro;Erro;
172.23.72.194;2023-11-21 09:07:19.696281;Erro;Erro;
172.23.72.194;2023-11-21 09:07:48.368217;Erro;Erro;
172.23.72.194;2023-11-21 09:07:54.527901;Erro;Erro;
172.23.72.194;2023-11-21 09:08:23.188209;Erro;Erro;
172.23.72.194;2023-11-21 09:08:29.328251;Erro;Erro;
172.23.72.194;2023-11-21 09:09:00.052171;Erro;Erro;
172.23.72.194;2023-11-21 09:09:04.159897;Erro;Erro;
172.23.72.194;2023-11-21 09:09:34.872163;Erro;Erro;
172.23.72.194;2023-11-21 09:09:41.008262;Erro;Erro;
172.23.72.194;2023-11-21 09:10:09.680230;Erro;Erro;
172.23.72.194;2023-11-21 09:10:15.832151;Erro;Erro;
172.23.72.194;2023-11-21 09:10:44.496418;Erro;Erro;
172.23.72.194;2023-11-21 09:10:50.663927;Erro;Erro;
172.23.72.194;2023-11-21 09:11:19.316222;Erro;Erro;
172.23.72.194;2023-11-21 09:11:25.483780;Erro;Erro;
172.23.72.194;2023-11-21 09:11:54.136150;Erro;Erro;
172.23.72.194;2023-11-21 09:12:00.291957;Erro;Erro;
172.23.72.194;2023-11-21 09:12:30.992206;Erro;Erro;
172.23.72.194;2023-11-21 09:12:35.099950;Erro;Erro;
172.23.72.194;2023-11-21 09:13:05.819942;Erro;Erro;
172.23.72.194;2023-11-21 09:13:11.952265;Erro;Erro;
172.23.72.194;2023-11-21 09:13:40.632167;Erro;Erro;
172.23.72.194;2023-11-21 09:13:46.783957;Erro;Erro;
172.23.72.194;2023-11-21 09:14:15.455920;Erro;Erro;
172.23.72.194;2023-11-21 09:14:21.592161;Erro;Erro;
172.23.72.194;2023-11-21 09:14:50.271922;Erro;Erro;
172.23.72.194;2023-11-21 09:14:56.411955;Erro;Erro;
172.23.72.194;2023-11-21 09:15:25.087934;Erro;Erro;
172.23.72.194;2023-11-21 09:15:31.231916;Erro;Erro;
172.23.72.194;2023-11-21 09:15:59.889010;Erro;Erro;
172.23.72.194;2023-11-21 09:16:06.047936;Erro;Erro;
172.23.72.194;2023-11-21 09:16:36.751930;Erro;Erro;
172.23.72.194;2023-11-21 09:16:42.896293;Erro;Erro;
172.23.72.194;2023-11-21 09:17:11.568033;Erro;Erro;
172.23.72.194;2023-11-21 09:17:17.729766;Erro;Erro;
172.23.72.194;2023-11-21 09:17:46.384176;Erro;Erro;
172.23.72.194;2023-11-21 09:17:52.756660;Erro;Erro;
172.23.72.194;2023-11-21 09:18:21.203184;Erro;Erro;
172.23.72.194;2023-11-21 09:18:29.400644;Erro;Erro;
172.23.72.194;2023-11-21 09:18:31.456128;Erro;Erro;
172.23.72.194;2023-11-21 09:19:00.116422;Erro;Erro;
172.23.72.194;2023-11-21 09:19:10.352155;Erro;Erro;
172.23.72.194;2023-11-21 09:19:20.596603;Erro;Erro;
172.23.72.194;2023-11-21 09:19:55.416627;Erro;Erro;
172.23.72.194;2023-11-21 09:20:03.600113;Erro;Erro;
172.23.72.194;2023-11-21 09:20:26.135922;Erro;Erro;
172.23.72.194;2023-11-21 09:20:42.543977;Erro;Erro;
172.23.72.194;2023-11-21 09:20:48.656263;Erro;Erro;
172.23.72.194;2023-11-21 09:21:02.995876;Erro;Erro;
172.23.72.194;2023-11-21 09:21:19.388041;Erro;Erro;
172.23.72.194;2023-11-21 09:21:23.471917;Erro;Erro;
172.23.72.194;2023-11-21 09:21:37.823878;Erro;Erro;
172.23.72.194;2023-11-21 09:21:54.192226;Erro;Erro;
172.23.72.194;2023-11-21 09:22:00.339920;Erro;Erro;
172.23.72.194;2023-11-21 09:22:12.627899;Erro;Erro;
172.23.72.194;2023-11-21 09:22:29.012173;Erro;Erro;
172.23.72.194;2023-11-21 09:22:35.155899;Erro;Erro;
172.23.72.194;2023-11-21 09:22:47.451905;Erro;Erro;
172.23.72.194;2023-11-21 09:23:01.795961;Erro;Erro;
172.23.72.194;2023-11-21 09:23:09.971949;Erro;Erro;
172.23.72.194;2023-11-21 09:23:22.263871;Erro;Erro;
172.23.72.194;2023-11-21 09:23:36.592230;Erro;Erro;
172.23.72.194;2023-11-21 09:23:44.807926;Erro;Erro;
172.23.72.194;2023-11-21 09:23:57.071883;Erro;Erro;
172.23.72.194;2023-11-21 09:24:11.408328;Erro;Erro;
172.23.72.194;2023-11-21 09:24:19.611967;Erro;Erro;
172.23.72.194;2023-11-21 09:24:33.936301;Erro;Erro;
172.23.72.194;2023-11-21 09:24:44.183883;Erro;Erro;
172.23.72.194;2023-11-21 09:24:54.424160;Erro;Erro;
172.23.72.194;2023-11-21 09:25:06.715903;Erro;Erro;
172.23.72.194;2023-11-21 09:25:19.011894;Erro;Erro;
172.23.72.194;2023-11-21 09:25:29.236168;Erro;Erro;
172.23.72.194;2023-11-21 09:25:43.575982;Erro;Erro;
172.23.72.194;2023-11-21 09:25:51.771906;Erro;Erro;
172.23.72.194;2023-11-21 09:26:04.059933;Erro;Erro;
172.23.72.194;2023-11-21 09:26:18.395952;Erro;Erro;
172.23.72.194;2023-11-21 09:26:26.587917;Erro;Erro;
172.23.72.194;2023-11-21 09:26:38.887930;Erro;Erro;
172.23.72.194;2023-11-21 09:26:53.204177;Erro;Erro;
172.23.72.194;2023-11-21 09:26:59.344263;Erro;Erro;
172.23.72.194;2023-11-21 09:27:13.684173;Erro;Erro;
172.23.72.194;2023-11-21 09:27:28.019682;Erro;Erro;
172.23.72.194;2023-11-21 09:27:34.175933;Erro;Erro;
172.23.72.194;2023-11-21 09:27:48.515889;Erro;Erro;
172.23.72.194;2023-11-21 09:28:02.832226;Erro;Erro;
172.23.72.194;2023-11-21 09:28:08.980181;Erro;Erro;
172.23.72.194;2023-11-21 09:28:23.379882;Erro;Erro;
172.23.72.194;2023-11-21 09:28:37.652195;Erro;Erro;
172.23.72.194;2023-11-21 09:28:45.840262;Erro;Erro;
172.23.72.194;2023-11-21 09:28:58.143864;Erro;Erro;
172.23.72.194;2023-11-21 09:29:14.512250;Erro;Erro;
172.23.72.194;2023-11-21 09:29:20.664165;Erro;Erro;
172.23.72.194;2023-11-21 09:29:32.959869;Erro;Erro;
172.23.72.194;2023-11-21 09:29:51.384151;Erro;Erro;
172.23.72.194;2023-11-21 09:29:57.524176;Erro;Erro;
172.23.72.194;2023-11-21 09:30:07.760268;Erro;Erro;
172.23.72.194;2023-11-21 09:30:30.299933;Erro;Erro;
172.23.72.194;2023-11-21 09:30:34.392171;Erro;Erro;
172.23.72.194;2023-11-21 09:30:44.628289;Erro;Erro;
172.23.72.194;2023-11-21 09:31:09.200310;Erro;Erro;
172.23.72.194;2023-11-21 09:31:09.208166;Erro;Erro;
172.23.72.194;2023-11-21 09:31:19.440263;Erro;Erro;
172.23.72.194;2023-11-21 09:31:41.968235;Erro;Erro;
172.23.72.194;2023-11-21 09:31:46.071887;Erro;Erro;
172.23.72.194;2023-11-21 09:31:54.260175;Erro;Erro;
172.23.72.194;2023-11-21 09:32:14.736244;Erro;Erro;
172.23.72.194;2023-11-21 09:32:22.927896;Erro;Erro;
172.23.72.194;2023-11-21 09:32:29.076198;Erro;Erro;
172.23.72.194;2023-11-21 09:32:49.571602;Erro;Erro;
172.23.72.194;2023-11-21 09:32:57.744237;Erro;Erro;
172.23.72.194;2023-11-21 09:33:03.899929;Erro;Erro;
172.23.72.194;2023-11-21 09:33:22.324221;Erro;Erro;
172.23.72.194;2023-11-21 09:33:32.560223;Erro;Erro;
172.23.72.194;2023-11-21 09:33:38.712192;Erro;Erro;
172.23.72.194;2023-11-21 09:33:57.140201;Erro;Erro;
172.23.72.194;2023-11-21 09:34:07.376218;Erro;Erro;
172.23.72.194;2023-11-21 09:34:13.543919;Erro;Erro;
172.23.72.194;2023-11-21 09:34:29.915900;Erro;Erro;
172.23.72.194;2023-11-21 09:34:42.192207;Erro;Erro;
172.23.72.194;2023-11-21 09:34:48.371920;Erro;Erro;
172.23.72.194;2023-11-21 09:35:04.720231;Erro;Erro;
172.23.72.194;2023-11-21 09:35:19.067985;Erro;Erro;
172.23.72.194;2023-11-21 09:35:23.164009;Erro;Erro;
172.23.72.194;2023-11-21 09:35:37.503883;Erro;Erro;
172.23.72.194;2023-11-21 09:35:53.872232;Erro;Erro;
172.23.72.194;2023-11-21 09:35:57.976158;Erro;Erro;
172.23.72.194;2023-11-21 09:36:12.307941;Erro;Erro;
172.23.72.194;2023-11-21 09:36:28.688255;Erro;Erro;
172.23.72.194;2023-11-21 09:36:34.843952;Erro;Erro;
172.23.72.194;2023-11-21 09:36:47.135874;Erro;Erro;
172.23.72.194;2023-11-21 09:37:03.512173;Erro;Erro;
172.23.72.194;2023-11-21 09:37:09.667939;Erro;Erro;
172.23.72.194;2023-11-21 09:37:19.887896;Erro;Erro;
172.23.72.194;2023-11-21 09:37:38.335947;Erro;Erro;
172.23.72.194;2023-11-21 09:37:44.479908;Erro;Erro;
172.23.72.194;2023-11-21 09:37:54.703914;Erro;Erro;
172.23.72.194;2023-11-21 09:38:13.147934;Erro;Erro;
172.23.72.194;2023-11-21 09:38:19.280252;Erro;Erro;
172.23.72.194;2023-11-21 09:38:27.471904;Erro;Erro;
172.23.72.194;2023-11-21 09:38:47.963970;Erro;Erro;
172.23.72.194;2023-11-21 09:38:54.115933;Erro;Erro;
172.23.72.194;2023-11-21 09:39:02.287883;Erro;Erro;
172.23.72.194;2023-11-21 09:39:24.824164;Erro;Erro;
172.23.72.194;2023-11-21 09:39:30.960250;Erro;Erro;
172.23.72.194;2023-11-21 09:39:37.123920;Erro;Erro;
172.23.72.194;2023-11-21 09:39:59.643933;Erro;Erro;
172.23.72.194;2023-11-21 09:40:05.787945;Erro;Erro;
172.23.72.194;2023-11-21 09:40:13.967883;Erro;Erro;
172.23.72.194;2023-11-21 09:40:34.463904;Erro;Erro;
172.23.72.194;2023-11-21 09:40:42.659954;Erro;Erro;
172.23.72.194;2023-11-21 09:40:50.836186;Erro;Erro;
172.23.72.194;2023-11-21 09:41:09.264208;Erro;Erro;
172.23.72.194;2023-11-21 09:41:21.551886;Erro;Erro;
172.23.72.194;2023-11-21 09:41:25.648258;Erro;Erro;
172.23.72.194;2023-11-21 09:41:44.095914;Erro;Erro;
172.23.72.194;2023-11-21 09:42:00.464255;Erro;Erro;
172.23.72.194;2023-11-21 09:42:00.503964;Erro;Erro;
172.23.72.194;2023-11-21 09:42:18.900230;Erro;Erro;
172.23.72.194;2023-11-21 09:42:33.231908;Erro;Erro;
172.23.72.194;2023-11-21 09:42:39.375916;Erro;Erro;
172.23.72.194;2023-11-21 09:42:55.760235;Erro;Erro;
172.23.72.194;2023-11-21 09:43:06.015879;Erro;Erro;
172.23.72.194;2023-11-21 09:43:14.191903;Erro;Erro;
172.23.72.194;2023-11-21 09:43:30.595966;Erro;Erro;
172.23.72.194;2023-11-21 09:43:40.831870;Erro;Erro;
172.23.72.194;2023-11-21 09:43:49.015901;Erro;Erro;
172.23.72.194;2023-11-21 09:44:05.400166;Erro;Erro;
172.23.72.194;2023-11-21 09:44:13.595926;Erro;Erro;
172.23.72.194;2023-11-21 09:44:23.823889;Erro;Erro;
172.23.72.194;2023-11-21 09:44:40.223898;Erro;Erro;
172.23.72.194;2023-11-21 09:44:48.416011;Erro;Erro;
172.23.72.194;2023-11-21 09:44:58.639878;Erro;Erro;
172.23.72.194;2023-11-21 09:45:15.039922;Erro;Erro;
172.23.72.194;2023-11-21 09:45:23.216258;Erro;Erro;
172.23.72.194;2023-11-21 09:45:33.463877;Erro;Erro;
172.23.72.194;2023-11-21 09:45:49.844171;Erro;Erro;
172.23.72.194;2023-11-21 09:45:58.032233;Erro;Erro;
172.23.72.194;2023-11-21 09:46:08.272281;Erro;Erro;
172.23.72.194;2023-11-21 09:46:26.712183;Erro;Erro;
172.23.72.194;2023-11-21 09:46:32.863910;Erro;Erro;
172.23.72.194;2023-11-21 09:46:43.103856;Erro;Erro;
172.23.72.194;2023-11-21 09:47:01.524179;Erro;Erro;
172.23.72.194;2023-11-21 09:47:07.683954;Erro;Erro;
172.23.72.194;2023-11-21 09:47:17.919949;Erro;Erro;
172.23.72.194;2023-11-21 09:47:38.384207;Erro;Erro;
172.23.72.194;2023-11-21 09:47:44.532192;Erro;Erro;
172.23.72.194;2023-11-21 09:47:52.732906;Erro;Erro;
172.23.72.194;2023-11-21 09:48:15.248236;Erro;Erro;
172.23.72.194;2023-11-21 09:48:21.392254;Erro;Erro;
172.23.72.194;2023-11-21 09:48:27.555914;Erro;Erro;
172.23.72.194;2023-11-21 09:48:54.171948;Erro;Erro;
172.23.72.194;2023-11-21 09:48:58.283905;Erro;Erro;
172.23.72.194;2023-11-21 09:49:04.399915;Erro;Erro;
172.23.72.194;2023-11-21 09:49:31.055940;Erro;Erro;
172.23.72.194;2023-11-21 09:49:35.119999;Erro;Erro;
172.23.72.194;2023-11-21 09:49:41.264268;Erro;Erro;
172.23.72.194;2023-11-21 09:50:03.811953;Erro;Erro;
172.23.72.194;2023-11-21 09:50:09.939907;Erro;Erro;
172.23.72.194;2023-11-21 09:50:16.095913;Erro;Erro;
172.23.72.194;2023-11-21 09:50:36.564186;Erro;Erro;
172.23.72.194;2023-11-21 09:50:44.751941;Erro;Erro;
172.23.72.194;2023-11-21 09:50:50.908102;Erro;Erro;
172.23.72.194;2023-11-21 09:51:11.391906;Erro;Erro;
172.23.72.194;2023-11-21 09:51:19.575913;Erro;Erro;
172.23.72.194;2023-11-21 09:51:25.727942;Erro;Erro;
172.23.72.194;2023-11-21 09:51:46.208080;Erro;Erro;
172.23.72.194;2023-11-21 09:51:54.383892;Erro;Erro;
172.23.72.194;2023-11-21 09:52:00.539920;Erro;Erro;
172.23.72.194;2023-11-21 09:52:21.016166;Erro;Erro;
172.23.72.194;2023-11-21 09:52:31.248256;Erro;Erro;
172.23.72.194;2023-11-21 09:52:35.379943;Erro;Erro;
172.23.72.194;2023-11-21 09:52:55.828223;Erro;Erro;
172.23.72.194;2023-11-21 09:53:06.068173;Erro;Erro;
172.23.72.194;2023-11-21 09:53:12.216168;Erro;Erro;
172.23.72.194;2023-11-21 09:53:28.604148;Erro;Erro;
172.23.72.194;2023-11-21 09:53:40.884213;Erro;Erro;
172.23.72.194;2023-11-21 09:53:47.024255;Erro;Erro;
172.23.72.194;2023-11-21 09:54:03.412265;Erro;Erro;
172.23.72.194;2023-11-21 09:54:15.704148;Erro;Erro;
172.23.72.194;2023-11-21 09:54:21.848197;Erro;Erro;
172.23.72.194;2023-11-21 09:54:36.187922;Erro;Erro;
172.23.72.194;2023-11-21 09:54:50.520259;Erro;Erro;
172.23.72.194;2023-11-21 09:54:56.679933;Erro;Erro;
172.23.72.194;2023-11-21 09:55:10.995904;Erro;Erro;
172.23.72.194;2023-11-21 09:55:27.376242;Erro;Erro;
172.23.72.194;2023-11-21 09:55:31.483938;Erro;Erro;
172.23.72.194;2023-11-21 09:55:43.779896;Erro;Erro;
172.23.72.194;2023-11-21 09:56:02.196216;Erro;Erro;
172.23.72.194;2023-11-21 09:56:06.299979;Erro;Erro;
172.23.72.194;2023-11-21 09:56:18.584772;Erro;Erro;
172.23.72.194;2023-11-21 09:56:37.012264;Erro;Erro;
172.23.72.194;2023-11-21 09:56:43.156273;Erro;Erro;
172.23.72.194;2023-11-21 09:56:53.391904;Erro;Erro;
172.23.72.194;2023-11-21 09:57:11.839908;Erro;Erro;
172.23.72.194;2023-11-21 09:57:17.968337;Erro;Erro;
172.23.72.194;2023-11-21 09:57:26.172012;Erro;Erro;
172.23.72.194;2023-11-21 09:57:46.651928;Erro;Erro;
172.23.72.194;2023-11-21 09:57:52.792235;Erro;Erro;
172.23.72.194;2023-11-21 09:58:00.975879;Erro;Erro;
172.23.72.194;2023-11-21 09:58:21.464161;Erro;Erro;
172.23.72.194;2023-11-21 09:58:27.611934;Erro;Erro;
172.23.72.194;2023-11-21 09:58:33.751880;Erro;Erro;
172.23.72.194;2023-11-21 09:58:56.287794;Erro;Erro;
172.23.72.194;2023-11-21 09:59:02.424195;Erro;Erro;
172.23.72.194;2023-11-21 09:59:10.615880;Erro;Erro;
172.23.72.194;2023-11-21 09:59:33.136212;Erro;Erro;
172.23.72.194;2023-11-21 09:59:39.280273;Erro;Erro;
172.23.72.194;2023-11-21 09:59:45.423904;Erro;Erro;
172.23.72.194;2023-11-21 10:00:07.952240;Erro;Erro;
172.23.72.194;2023-11-21 10:00:16.144278;Erro;Erro;
172.23.72.194;2023-11-21 10:00:22.303902;Erro;Erro;
172.23.72.194;2023-11-21 10:00:42.772232;Erro;Erro;
172.23.72.194;2023-11-21 10:00:53.007890;Erro;Erro;
172.23.72.194;2023-11-21 10:00:59.160206;Erro;Erro;
172.23.72.194;2023-11-21 10:01:17.595937;Erro;Erro;
172.23.72.194;2023-11-21 10:01:31.931942;Erro;Erro;
172.23.72.194;2023-11-21 10:01:33.987920;Erro;Erro;
172.23.72.194;2023-11-21 10:01:54.448216;Erro;Erro;
172.23.72.194;2023-11-21 10:02:06.751863;Erro;Erro;
172.23.72.194;2023-11-21 10:02:10.859947;Erro;Erro;
172.23.72.194;2023-11-21 10:02:29.264215;Erro;Erro;
172.23.72.194;2023-11-21 10:02:39.519859;Erro;Erro;
172.23.72.194;2023-11-21 10:02:47.695902;Erro;Erro;
172.23.72.194;2023-11-21 10:03:04.084171;Erro;Erro;
172.23.72.194;2023-11-21 10:03:14.323911;Erro;Erro;
172.23.72.194;2023-11-21 10:03:22.511873;Erro;Erro;
172.23.72.194;2023-11-21 10:03:38.900203;Erro;Erro;
172.23.72.194;2023-11-21 10:03:49.135879;Erro;Erro;
172.23.72.194;2023-11-21 10:03:57.327890;Erro;Erro;
172.23.72.194;2023-11-21 10:04:13.716175;Erro;Erro;
172.23.72.194;2023-11-21 10:04:23.955889;Erro;Erro;
172.23.72.194;2023-11-21 10:04:32.151879;Erro;Erro;
172.23.72.194;2023-11-21 10:04:48.532168;Erro;Erro;
172.23.72.194;2023-11-21 10:04:56.724177;Erro;Erro;
172.23.72.194;2023-11-21 10:05:06.963887;Erro;Erro;
172.23.72.194;2023-11-21 10:05:23.367916;Erro;Erro;
172.23.72.194;2023-11-21 10:05:31.536264;Erro;Erro;
172.23.72.194;2023-11-21 10:05:41.787860;Erro;Erro;
172.23.72.194;2023-11-21 10:06:00.208208;Erro;Erro;
172.23.72.194;2023-11-21 10:06:06.363954;Erro;Erro;
172.23.72.194;2023-11-21 10:06:16.603875;Erro;Erro;
172.23.72.194;2023-11-21 10:06:35.032162;Erro;Erro;
172.23.72.194;2023-11-21 10:06:43.216244;Erro;Erro;
172.23.72.194;2023-11-21 10:06:51.407917;Erro;Erro;
172.23.72.194;2023-11-21 10:07:11.892180;Erro;Erro;
172.23.72.194;2023-11-21 10:07:20.084235;Erro;Erro;
172.23.72.194;2023-11-21 10:07:26.239879;Erro;Erro;
172.23.72.194;2023-11-21 10:07:50.815935;Erro;Erro;
172.23.72.194;2023-11-21 10:07:54.896208;Erro;Erro;
172.23.72.194;2023-11-21 10:08:01.039944;Erro;Erro;
172.23.72.194;2023-11-21 10:08:29.727960;Erro;Erro;
172.23.72.194;2023-11-21 10:08:31.787928;Erro;Erro;
172.23.72.194;2023-11-21 10:08:39.952227;Erro;Erro;
172.23.72.194;2023-11-21 10:09:04.528230;Erro;Erro;
172.23.72.194;2023-11-21 10:09:08.623932;Erro;Erro;
172.23.72.194;2023-11-21 10:09:14.787899;Erro;Erro;
172.23.72.194;2023-11-21 10:09:39.344234;Erro;Erro;
172.23.72.194;2023-11-21 10:09:45.487879;Erro;Erro;
172.23.72.194;2023-11-21 10:09:49.599977;Erro;Erro;
172.23.72.194;2023-11-21 10:10:12.123924;Erro;Erro;
172.23.72.194;2023-11-21 10:10:20.303895;Erro;Erro;
172.23.72.194;2023-11-21 10:10:24.411929;Erro;Erro;
172.23.72.194;2023-11-21 10:10:46.943939;Erro;Erro;
172.23.72.194;2023-11-21 10:10:55.119899;Erro;Erro;
172.23.72.194;2023-11-21 10:11:01.279910;Erro;Erro;
172.23.72.194;2023-11-21 10:11:19.700188;Erro;Erro;
172.23.72.194;2023-11-21 10:11:29.947966;Erro;Erro;
172.23.72.194;2023-11-21 10:11:36.084183;Erro;Erro;
172.23.72.194;2023-11-21 10:11:54.512201;Erro;Erro;
172.23.72.194;2023-11-21 10:12:04.771949;Erro;Erro;
172.23.72.194;2023-11-21 10:12:10.904119;Erro;Erro;
172.23.72.194;2023-11-21 10:12:29.328229;Erro;Erro;
172.23.72.194;2023-11-21 10:12:41.624035;Erro;Erro;
172.23.72.194;2023-11-21 10:12:45.735932;Erro;Erro;
172.23.72.194;2023-11-21 10:13:02.100921;Erro;Erro;
172.23.72.194;2023-11-21 10:13:14.384182;Erro;Erro;
172.23.72.194;2023-11-21 10:13:22.576229;Erro;Erro;
172.23.72.194;2023-11-21 10:13:36.920164;Erro;Erro;
172.23.72.194;2023-11-21 10:13:51.252207;Erro;Erro;
172.23.72.194;2023-11-21 10:13:57.400155;Erro;Erro;
172.23.72.194;2023-11-21 10:14:09.695867;Erro;Erro;
172.23.72.194;2023-11-21 10:14:26.072158;Erro;Erro;
172.23.72.194;2023-11-21 10:14:32.223906;Erro;Erro;
172.23.72.194;2023-11-21 10:14:44.515925;Erro;Erro;
172.23.72.194;2023-11-21 10:15:00.880222;Erro;Erro;
172.23.72.194;2023-11-21 10:15:07.024256;Erro;Erro;
172.23.72.194;2023-11-21 10:15:19.311912;Erro;Erro;
172.23.72.194;2023-11-21 10:15:35.711949;Erro;Erro;
172.23.72.194;2023-11-21 10:15:41.840118;Erro;Erro;
172.23.72.194;2023-11-21 10:15:52.079908;Erro;Erro;
172.23.72.194;2023-11-21 10:16:10.523939;Erro;Erro;
172.23.72.194;2023-11-21 10:16:18.708173;Erro;Erro;
172.23.72.194;2023-11-21 10:16:26.896261;Erro;Erro;
172.23.72.194;2023-11-21 10:16:47.384162;Erro;Erro;
172.23.72.194;2023-11-21 10:16:53.535897;Erro;Erro;
172.23.72.194;2023-11-21 10:16:59.667898;Erro;Erro;
172.23.72.194;2023-11-21 10:17:22.196183;Erro;Erro;
172.23.72.194;2023-11-21 10:17:28.344161;Erro;Erro;
172.23.72.194;2023-11-21 10:17:34.495872;Erro;Erro;
172.23.72.194;2023-11-21 10:17:57.008225;Erro;Erro;
172.23.72.194;2023-11-21 10:18:03.160202;Erro;Erro;
172.23.72.194;2023-11-21 10:18:11.347892;Erro;Erro;
172.23.72.194;2023-11-21 10:18:31.824213;Erro;Erro;
172.23.72.194;2023-11-21 10:18:40.024171;Erro;Erro;
172.23.72.194;2023-11-21 10:18:46.163900;Erro;Erro;
172.23.72.194;2023-11-21 10:19:06.651874;Erro;Erro;
172.23.72.194;2023-11-21 10:19:16.879932;Erro;Erro;
172.23.72.194;2023-11-21 10:19:23.028222;Erro;Erro;
172.23.72.194;2023-11-21 10:19:43.515881;Erro;Erro;
172.23.72.194;2023-11-21 10:19:53.755865;Erro;Erro;
172.23.72.194;2023-11-21 10:19:59.888231;Erro;Erro;
172.23.72.194;2023-11-21 10:20:18.331945;Erro;Erro;
172.23.72.194;2023-11-21 10:20:32.687907;Erro;Erro;
172.23.72.194;2023-11-21 10:20:36.760200;Erro;Erro;
172.23.72.194;2023-11-21 10:20:53.151919;Erro;Erro;
172.23.72.194;2023-11-21 10:21:11.568257;Erro;Erro;
172.23.72.194;2023-11-21 10:21:11.591932;Erro;Erro;
172.23.72.194;2023-11-21 10:21:27.963889;Erro;Erro;
172.23.72.194;2023-11-21 10:21:46.395949;Erro;Erro;
172.23.72.194;2023-11-21 10:21:50.495882;Erro;Erro;
172.23.72.194;2023-11-21 10:22:04.816185;Erro;Erro;
172.23.72.194;2023-11-21 10:22:19.152242;Erro;Erro;
172.23.72.194;2023-11-21 10:22:25.299896;Erro;Erro;
172.23.72.194;2023-11-21 10:22:39.632207;Erro;Erro;
172.23.72.194;2023-11-21 10:22:53.968220;Erro;Erro;
172.23.72.194;2023-11-21 10:23:00.116461;Erro;Erro;
172.23.72.194;2023-11-21 10:23:14.448213;Erro;Erro;
172.23.72.194;2023-11-21 10:23:26.743879;Erro;Erro;
172.23.72.194;2023-11-21 10:23:34.935921;Erro;Erro;
172.23.72.194;2023-11-21 10:23:49.268183;Erro;Erro;
172.23.72.194;2023-11-21 10:24:01.551885;Erro;Erro;
172.23.72.194;2023-11-21 10:24:09.751922;Erro;Erro;
172.23.72.194;2023-11-21 10:24:24.080190;Erro;Erro;
172.23.72.194;2023-11-21 10:24:36.367895;Erro;Erro;
172.23.72.194;2023-11-21 10:24:44.571875;Erro;Erro;
172.23.72.194;2023-11-21 10:24:58.904162;Erro;Erro;
172.23.72.194;2023-11-21 10:25:09.155875;Erro;Erro;
172.23.72.194;2023-11-21 10:25:19.376234;Erro;Erro;
172.23.72.194;2023-11-21 10:25:33.716175;Erro;Erro;
172.23.72.194;2023-11-21 10:25:43.955906;Erro;Erro;
172.23.72.194;2023-11-21 10:25:54.203964;Erro;Erro;
172.23.72.194;2023-11-21 10:26:08.532188;Erro;Erro;
172.23.72.194;2023-11-21 10:26:18.783861;Erro;Erro;
172.23.72.194;2023-11-21 10:26:29.019936;Erro;Erro;
172.23.72.194;2023-11-21 10:26:43.352153;Erro;Erro;
172.23.72.194;2023-11-21 10:26:51.536271;Erro;Erro;
172.23.72.194;2023-11-21 10:27:03.831877;Erro;Erro;
172.23.72.194;2023-11-21 10:27:18.160222;Erro;Erro;
172.23.72.194;2023-11-21 10:27:26.364008;Erro;Erro;
172.23.72.194;2023-11-21 10:27:38.647870;Erro;Erro;
172.23.72.194;2023-11-21 10:27:52.984168;Erro;Erro;
172.23.72.194;2023-11-21 10:28:01.168224;Erro;Erro;
172.23.72.194;2023-11-21 10:28:13.457270;Erro;Erro;
172.23.72.194;2023-11-21 10:28:27.807947;Erro;Erro;
172.23.72.194;2023-11-21 10:28:35.999908;Erro;Erro;
172.23.72.194;2023-11-21 10:28:50.319871;Erro;Erro;
172.23.72.194;2023-11-21 10:29:04.656239;Erro;Erro;
172.23.72.194;2023-11-21 10:29:12.856167;Erro;Erro;
172.23.72.194;2023-11-21 10:29:25.159879;Erro;Erro;
172.23.72.194;2023-11-21 10:29:41.531952;Erro;Erro;
172.23.72.194;2023-11-21 10:29:49.712219;Erro;Erro;
172.23.72.194;2023-11-21 10:29:59.975776;Erro;Erro;
