IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87574,-94,172.23.67.126,CM-7924
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,79102,-90,172.23.67.106,CM-7904
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,83364,-84,172.23.67.149,CM-7943
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,46148,-90,172.23.67.122,CM-7920
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,42831,-95,172.23.67.105,CM-7902
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87277,-81,172.23.67.147,CM-7941
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87591,-89,172.23.67.152,CM-7946
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87374,-91,172.23.67.102,CM-7902
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,46149,-74,172.23.67.136,CM-7932
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,80109,-90,172.23.67.140,CM-7936
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87588,-90,172.23.67.144,Desconhecido
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,42825,-84,172.23.67.115,CM-7913
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87368,-87,172.23.67.162,CM-7956
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87581,-73,172.23.67.204,CM-7964
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,86032,-80,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,42612,-70,172.23.67.84,MN-2408
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,86034,-72,172.23.66.32,UMR 23 - Trevo 18i | Bandeira
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87587,-72,172.23.67.201,ES-5501
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77447,-80,172.23.66.33,UMR 32 - 8F Antigo Corpo Oeste
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,85231,-78,172.23.66.16,UFR 06 - 13N
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,47441,-77,172.23.67.238,TE-1117
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,46142,-60,172.23.67.138,CM-7934
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,72465,-80,172.23.66.64,UMR 08 - 13T Baixo
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77449,-76,172.23.67.132,CM-7929
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,42825,-73,172.23.67.115,CM-7913
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,85229,-104,172.23.66.243,UMR 06 - Substação 13H
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87283,-103,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77451,-101,172.23.66.19,UMR 41 - 17 L link
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87591,-105,172.23.67.152,CM-7946
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87577,-102,172.23.67.161,CM-7955
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77449,-100,172.23.67.132,CM-7929
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87574,-103,172.23.67.126,CM-7924
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,82150,-75,172.23.66.83,UMR 10 - 10N
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87587,-76,172.23.67.201,ES-5501
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,68470,-90,172.23.66.8,UMR 40 - PCOL
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77447,-83,172.23.66.33,UMR 32 - 8F Antigo Corpo Oeste
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,83410,-90,172.23.67.206,CM-7966
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,93564,-84,172.23.67.210,PM-9905
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77451,-83,172.23.66.19,UMR 41 - 17 L link
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,72710,-94,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87594,-90,172.23.67.128,CM-7926
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,0,-96,172.23.66.12,UMR 31- B2 Acima rampa do ceguinho
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77452,-93,172.23.66.240,UMR 21 - 19
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87282,-91,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,86033,-93,172.23.66.14,UMR 19 - ESC MINA
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,83368,-87,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,77447,-94,172.23.66.33,UMR 32 - 8F Antigo Corpo Oeste
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,72708,-91,172.23.66.12,UMR 31- B2 Acima rampa do ceguinho
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,86032,-92,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,93564,-93,172.23.67.210,PM-9905
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,72457,-86,172.23.66.63,UMR 07  -  9F
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,73610,-85,172.23.66.76,UMR 18 - Patio de Sucata
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,46145,-96,172.23.67.130,CM-7927
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,93565,-92,172.23.66.13,UFR 02 - Britador
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,68670,-88,172.23.67.93,Desconhecido
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,46148,-91,172.23.67.122,CM-7920
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,80109,-94,172.23.67.140,CM-7936
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,87588,-88,172.23.67.144,Desconhecido
172.23.66.24,2023-11-22,10:02,LX5,-20.460735,-43.91366333333333,35,42825,-85,172.23.67.115,CM-7913
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87581,-73,172.23.67.204,CM-7964
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,86036,-80,172.23.66.66,UMR 29 - 23K Bandeira
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,85229,-71,172.23.66.243,UMR 06 - Substação 13H
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,79449,-80,172.23.67.154,CM-7948
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,46148,-71,172.23.67.122,CM-7920
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87374,-78,172.23.67.102,CM-7902
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,46145,-81,172.23.67.130,CM-7927
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,93565,-77,172.23.66.13,UFR 02 - Britador
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87593,-80,172.23.67.129,Desconhecido
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87588,-79,172.23.67.144,Desconhecido
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,79102,-72,172.23.67.106,CM-7904
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,0,-82,172.23.66.12,UMR 31- B2 Acima rampa do ceguinho
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,42826,-75,172.23.67.166,CM-7960
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,42831,-78,172.23.67.105,CM-7902
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87370,-79,172.23.67.145,CM-7939
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87287,-80,172.23.66.46,UFR 04 - Vila 2
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,86036,-94,172.23.66.66,UMR 29 - 23K Bandeira
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87282,-105,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,82149,-103,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87587,-100,172.23.67.201,ES-5501
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87591,-105,172.23.67.152,CM-7946
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87581,-85,172.23.67.204,CM-7964
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,82151,-77,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87578,-87,172.23.67.159,CM-7953
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,82149,-71,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87375,-90,172.23.67.112,CM-7910
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,86032,-83,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87593,-82,172.23.67.129,Desconhecido
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,83413,-85,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87573,-87,172.23.67.124,CM-7922
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,46142,-75,172.23.67.138,CM-7934
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,86034,-92,172.23.66.32,UMR 23 - Trevo 18i | Bandeira
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,79449,-95,172.23.67.154,CM-7948
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,72465,-94,172.23.66.64,UMR 08 - 13T Baixo
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,82151,-90,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,77451,-88,172.23.66.19,UMR 41 - 17 L link
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,46145,-96,172.23.67.130,CM-7927
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,86036,-92,172.23.66.66,UMR 29 - 23K Bandeira
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,68684,-89,172.23.66.15,UMR 17 - 7K Prox. entrada da mina
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,93565,-91,172.23.66.13,UFR 02 - Britador
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87279,-93,172.23.67.150,CM-7944
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,46149,-87,172.23.67.136,CM-7932
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,80109,-94,172.23.67.140,CM-7936
172.23.66.24,2023-11-22,10:02,LX5,-20.460736666666666,-43.913666666666664,35,87588,-93,172.23.67.144,Desconhecido
